,issue_id,comment_id,comment_code,comment_body,previous_comment_id,previous_comment_code,previous_comment_body,concat_body,author_name,is_first_author_thread,nr_characters,ratio_words_email_thread,ratio_words_email_comment,position_sentence_comment,position_sentence_thread,is_last_comment,time_start_to_email,time_email_to_end,time_previous_to_email,time_email_to_next
358,54508,808875885,civil,"See... i know very little about Linux and nothing about Python, so i was googling everything i could think of :-)",808872750,technical,I think it is ok to use systemd escaped paths in this since systemd handles filesystem mounting nowadays.,"I think it is ok to use systemd escaped paths in this since systemd handles filesystem mounting nowadays. See... i know very little about Linux and nothing about Python, so i was googling everything i could think of :-)",None,0,219,0.24043715846994534,1.0,0.14285714285714285,0.7109826589595376,0,0.0,1.0,2.0,1.0
359,54508,809571317,uncivil,it is sad how fast you were to say Salt is all wrong and how protective you fet about OMV.,808885012,technical,"And now the most curious thing to me. I changed the partition label, then i mounted the disk from OMV Web UI ....and there is no any space-containing mountpoint path regardless of partition label. The ""workaround"" seems to needlessly shoot down the perfectly working function! Maybe it is only with MBR/NTFS disks, maybe GPT or XFS disks would use something else in fstab, dunno.","And now the most curious thing to me. I changed the partition label, then i mounted the disk from OMV Web UI ....and there is no any space-containing mountpoint path regardless of partition label. The ""workaround"" seems to needlessly shoot down the perfectly working function! Maybe it is only with MBR/NTFS disks, maybe GPT or XFS disks would use something else in fstab, dunno. it is sad how fast you were to say Salt is all wrong and how protective you fet about OMV.",None,0,470,0.5191256830601093,1.0,0.022727272727272728,0.7514450867052023,0,1.0,0.0,1.0,2.0
360,61450,660447254,civil,Our customers have complained after opening the application for the first time :(,660381438,technical,"We're actively working on ""Test-based shader warmup #53609"" to solve this, but that may take some time. Before that, you can follow to compile a custom Flutter engine that turns off Metal and uses OpenGL so the SkSL warm-up would solve this issue. Flutter still used OpenGL on all iOS devices a few months ago so its performance would not be too far behind. Depending on the workload, your app may prefer trading Metal's other improvements for OpenGL's vastly faster shader warm-up performance. Admittedly, compiling the Flutter engine takes much more time than just clicking a button, turn on a flag, or running a single command. We could have made it much easier by providing an opt-out-Metal option. However, we don't know if that will bring more harm than good. That's why your feedback is valuable to us, and we'd love to hear feedback from as many app developers as possible.","We're actively working on ""Test-based shader warmup #53609"" to solve this, but that may take some time. Before that, you can follow to compile a custom Flutter engine that turns off Metal and uses OpenGL so the SkSL warm-up would solve this issue. Flutter still used OpenGL on all iOS devices a few months ago so its performance would not be too far behind. Depending on the workload, your app may prefer trading Metal's other improvements for OpenGL's vastly faster shader warm-up performance. Admittedly, compiling the Flutter engine takes much more time than just clicking a button, turn on a flag, or running a single command. We could have made it much easier by providing an opt-out-Metal option. However, we don't know if that will bring more harm than good. That's why your feedback is valuable to us, and we'd love to hear feedback from as many app developers as possible. Our customers have complained after opening the application for the first time :(",None,0,963,1.0,1.0,0.1111111111111111,0.7333333333333333,0,0.02702702702702703,0.963963963963964,0.972972972972973,0.036036036036036036
361,61450,709528311,civil,Disappointing that this is not being considered high priority.,703908554,technical,"We are actively working on this, although not with the alacrity that requires it surfacing in our weekly critical issue triage, which is why it was awarded a P3 instead of a P2 --- P0-P2 bugs get reviewed for status every week, P3 issues are things we either are working on or hope to work on in short order (see triaging issues for an explanation of our priority scheme). Thanks for your feedback in letting us know how important this is to you.","We are actively working on this, although not with the alacrity that requires it surfacing in our weekly critical issue triage, which is why it was awarded a P3 instead of a P2 --- P0-P2 bugs get reviewed for status every week, P3 issues are things we either are working on or hope to work on in short order (see triaging issues for an explanation of our priority scheme). Thanks for your feedback in letting us know how important this is to you. Disappointing that this is not being considered high priority.",None,0,509,0.531578947368421,1.0,0.25,0.03333333333333333,0,0.8378378378378378,0.16216216216216217,0.17117117117117117,0.8468468468468469
362,61450,709537130,civil,"Honestly, this issue made me re-consider of cross-platform frameworks being owned by the same company (Google here) will be supported at best, and ignoring quality metrics delivery on other platforms (iOS).",709531061,technical,"Sorry, should clarify - Not because of Apple, but because of not meeting a level of production quality","Sorry, should clarify - Not because of Apple, but because of not meeting a level of production quality Honestly, this issue made me re-consider of cross-platform frameworks being owned by the same company (Google here) will be supported at best, and ignoring quality metrics delivery on other platforms (iOS).",Abdulmomen Kadum عبدالمؤمن كاظم,0,309,0.30526315789473685,1.0,0.25,0.16666666666666666,0,0.8378378378378378,0.16216216216216217,0.17117117117117117,0.8468468468468469
363,6418,394940176,civil,The project needs lifesaving measures as it's community is dissatisfied enough to be discussing forks.,394883283,technical,"understood. The one thing we need from you and levithomason, DESPERATELY, is hopefully less than 20 minutes of your time to give 2 actively trusted people the power to add and remove privileged maintainers within this project and ideally within this organization. They should also have the power to add more administrators like themselves if needed. (Most privileged maintainers should not have such extra administrator power.)  I think this one action would be a MAJOR TECHNICAL LIFESAVER: - prevent the otherwise inevitable project fork that is under discussion here, #6413, and #6109, among other places - keep this project at the existing quality level - avoid the dead project syndrome  By ""project fork"" I mean a significant portion of the team split off, like what happened with node.js in the past. I think it would be much better to keep this project as one united team if possible.  I would like to commend you for the major efforts it must have taken on your part to get this project this far. I think we all understand 100% that you must be completely swamped with your professional work, business work for the project, and personal obligations. I remain extremely hopeful that you can help the rest of us with the one action proposed here.","understood. The one thing we need from you and levithomason, DESPERATELY, is hopefully less than 20 minutes of your time to give 2 actively trusted people the power to add and remove privileged maintainers within this project and ideally within this organization. They should also have the power to add more administrators like themselves if needed. (Most privileged maintainers should not have such extra administrator power.)  I think this one action would be a MAJOR TECHNICAL LIFESAVER: - prevent the otherwise inevitable project fork that is under discussion here, #6413, and #6109, among other places - keep this project at the existing quality level - avoid the dead project syndrome  By ""project fork"" I mean a significant portion of the team split off, like what happened with node.js in the past. I think it would be much better to keep this project as one united team if possible.  I would like to commend you for the major efforts it must have taken on your part to get this project this far. I think we all understand 100% that you must be completely swamped with your professional work, business work for the project, and personal obligations. I remain extremely hopeful that you can help the rest of us with the one action proposed here. The project needs lifesaving measures as it's community is dissatisfied enough to be discussing forks.",Douglas Gaskell,0,1355,1.0,1.0,0.047619047619047616,0.8290598290598291,0,0.018867924528301886,0.9811320754716981,0.9905660377358491,0.018867924528301886
364,6418,395335257,uncivil,"Issues where opened and closed by the bot without any reponse, and nobody but you can do some critical things (merging pull requests, publishing fixes...).",395189486,technical,At least stop the robot meanwhile.,"At least stop the robot meanwhile. Issues where opened and closed by the bot without any reponse, and nobody but you can do some critical things (merging pull requests, publishing fixes...).",prudho,0,190,0.14901960784313725,1.0,0.14285714285714285,0.42735042735042733,0,0.02830188679245283,0.9716981132075472,0.9811320754716981,0.02830188679245283
365,6418,395621257,civil,"I hope people keep that vision in mind, when considering the near-term goals like providing prompt feedback directly on GitHub discussions, quick resolution for user-contributed PRs, maintenance releases etc.",395399000,technical,"Jack, I trust to your judgement in this. This is the same judgement that produced the design decisions in Semantic-UI after all :)  Give the guy some appreciation everyone!  I have Semantic-UI-React about to be deployed and it has been excellent to work with. Just stuck with the 2.2 CSS as described here","Jack, I trust to your judgement in this. This is the same judgement that produced the design decisions in Semantic-UI after all :)  Give the guy some appreciation everyone!  I have Semantic-UI-React about to be deployed and it has been excellent to work with. Just stuck with the 2.2 CSS as described here I hope people keep that vision in mind, when considering the near-term goals like providing prompt feedback directly on GitHub discussions, quick resolution for user-contributed PRs, maintenance releases etc.",Jack Lukic,0,514,0.3568627450980392,1.0,0.07692307692307693,0.48717948717948717,0,0.02830188679245283,0.9622641509433962,0.9716981132075472,0.03773584905660377
366,6418,395625797,civil,I do continue to feel pretty disappointed that the active project ownership that is so badly is still not coming in the near term.,395621257,civil,"I hope people keep that vision in mind, when considering the near-term goals like providing prompt feedback directly on GitHub discussions, quick resolution for user-contributed PRs, maintenance releases etc.","I hope people keep that vision in mind, when considering the near-term goals like providing prompt feedback directly on GitHub discussions, quick resolution for user-contributed PRs, maintenance releases etc. I do continue to feel pretty disappointed that the active project ownership that is so badly is still not coming in the near term.",Chris Brody,0,339,0.22745098039215686,1.0,0.46153846153846156,0.29914529914529914,0,0.02830188679245283,0.9622641509433962,0.9716981132075472,0.03773584905660377
367,6418,396349954,civil,"I love you Jack, for making SUI. I just hope you dont get crazy <3",395749371,civil,I agree your mind but really sad about results...  :-|,"I agree your mind but really sad about results...  :-| I love you Jack, for making SUI. I just hope you dont get crazy <3",Peter Robertz,0,121,0.11764705882352941,0.4,0.75,0.09401709401709402,0,0.0660377358490566,0.9245283018867925,0.9339622641509434,0.07547169811320754
368,6418,396349954,civil,"I love you Jack, for making SUI. I just hope you dont get crazy <3",395749371,civil,"PS : sorry for my poor english, frenchies are really bad with it :-)","PS : sorry for my poor english, frenchies are really bad with it :-) I love you Jack, for making SUI. I just hope you dont get crazy <3",Peter Robertz,0,135,0.13725490196078433,0.4666666666666667,0.875,0.4188034188034188,0,0.0660377358490566,0.9245283018867925,0.9339622641509434,0.07547169811320754
369,6418,422386196,civil,At the same time I must mention one thing: **you will not succeed on your own**.,420067131,technical,those are commits in master. Look at the next branch and twitter.,those are commits in master. Look at the next branch and twitter. At the same time I must mention one thing: **you will not succeed on your own**.,Dave Gson,0,146,0.1411764705882353,0.7058823529411765,0.05263157894736842,0.5897435897435898,0,1.0,0.0,0.0,1.0
370,6418,422386196,civil,In that regard I find it highly confusing - and disrespectful imho - that you chose to ignore all suggestions to delegate power to trusted contributors who would like to help you to maintain SUI 2.x.,420067131,technical,those are commits in master. Look at the next branch and twitter.,those are commits in master. Look at the next branch and twitter. In that regard I find it highly confusing - and disrespectful imho - that you chose to ignore all suggestions to delegate power to trusted contributors who would like to help you to maintain SUI 2.x.,Dave Gson,0,265,0.2,1.0,0.05263157894736842,0.5897435897435898,0,1.0,0.0,0.0,1.0
371,6418,422386196,civil,"PS: You will still be the captain ,)",420067131,technical,those are commits in master. Look at the next branch and twitter.,"those are commits in master. Look at the next branch and twitter. PS: You will still be the captain ,)",Dave Gson,0,102,0.09411764705882353,0.47058823529411764,0.05263157894736842,0.5897435897435898,0,1.0,0.0,0.0,1.0
372,6443,574551507,uncivil,"I understand that it won't be accepted, I'm not contesting that.",574547217,uncivil,"If you're just going to hack around with low level packets, then just use netty and don't bother us when things break.","If you're just going to hack around with low level packets, then just use netty and don't bother us when things break. I understand that it won't be accepted, I'm not contesting that.",The_Fireplace,0,183,0.3504273504273504,1.0,0.5384615384615384,0.5675675675675675,0,0.0,0.0,0.0,0.0
373,6443,574551507,uncivil,"I understand that it won't be accepted, I'm not contesting that.",574547217,uncivil,A 10 second look would of shown you that.,"A 10 second look would of shown you that. I understand that it won't be accepted, I'm not contesting that.",The_Fireplace,0,106,0.21367521367521367,0.6097560975609756,0.15384615384615385,0.43243243243243246,0,0.0,0.0,0.0,0.0
374,6443,574551507,uncivil,"I understand that it won't be accepted, I'm not contesting that.",574547217,uncivil,"do not readd links in which I have removed, do it again and you'll be blocked.","do not readd links in which I have removed, do it again and you'll be blocked. I understand that it won't be accepted, I'm not contesting that.",The_Fireplace,0,143,0.2905982905982906,0.8292682926829268,0.23076923076923078,0.4594594594594595,0,0.0,0.0,0.0,0.0
375,6443,574551507,uncivil,"I understand that it won't be accepted, I'm not contesting that.",574547217,uncivil,I have instructed you on two paths on how to achieve your goal now.,"I have instructed you on two paths on how to achieve your goal now. I understand that it won't be accepted, I'm not contesting that.",The_Fireplace,0,132,0.2564102564102564,0.7317073170731707,0.3076923076923077,0.4864864864864865,0,0.0,0.0,0.0,0.0
376,67,631646199,civil,be kind,631622745,technical,It's also trademark infringement:,It's also trademark infringement: be kind,Chase Florell,0,41,0.21621621621621623,0.38095238095238093,0.25,0.3333333333333333,0,0.0,0.0,0.0,0.0
377,6844,372400893,uncivil,"As a consumer of your product, I expect it to work as advertised",372397547,technical,"What do you want me to do? I don't even know what Rouge is!  I've provided a link to the repository so that you can open an issue there and explain the problem you are having.  I do not know what Twig is, so it would not make sense for me to be the one to explain what needs changing in Rogue.  There is nothing in Jekyll's code that can be changed to fix this issue, the fix will have to come from Rogue.","What do you want me to do? I don't even know what Rouge is!  I've provided a link to the repository so that you can open an issue there and explain the problem you are having.  I do not know what Twig is, so it would not make sense for me to be the one to explain what needs changing in Rogue.  There is nothing in Jekyll's code that can be changed to fix this issue, the fix will have to come from Rogue. As a consumer of your product, I expect it to work as advertised",Eric MORAND,0,471,1.0,1.0,0.09090909090909091,0.22727272727272727,0,0.0,1.0,1.009009009009009,0.009009009009009009
378,6844,372407740,uncivil,"So our apologies if some things take too long, or don't end up happening",372407373,technical,"thanks a lot. I already created an issue, maybe a maintainer could comment on it if the issue is not clear enough or if some things can be added:","thanks a lot. I already created an issue, maybe a maintainer could comment on it if the issue is not clear enough or if some things can be added: So our apologies if some things take too long, or don't end up happening",Deleted user,0,218,0.4444444444444444,1.0,0.25,0.045454545454545456,0,0.0,1.0,1.009009009009009,0.009009009009009009
379,6844,372407740,uncivil,but it's wrong to blame the maintainers for this.,372407373,technical,"thanks a lot. I already created an issue, maybe a maintainer could comment on it if the issue is not clear enough or if some things can be added:","thanks a lot. I already created an issue, maybe a maintainer could comment on it if the issue is not clear enough or if some things can be added: but it's wrong to blame the maintainers for this.",Deleted user,0,195,0.39814814814814814,0.8958333333333334,0.25,0.045454545454545456,0,0.0,1.0,1.009009009009009,0.009009009009009009
380,68763,616246953,civil,Well I'm having trouble making a reproducer for this.,615232482,technical,We use a lot of lookup in variables too and observing a 26% performance degradation in our case on 2.9.6+,We use a lot of lookup in variables too and observing a 26% performance degradation in our case on 2.9.6+ Well I'm having trouble making a reproducer for this.,Kenyon Ralph,0,159,1.0,1.0,0.09090909090909091,0.09090909090909091,0,0.07913669064748201,0.9136690647482014,0.920863309352518,0.07913669064748201
381,6948,384153347,civil,it would be great if there was a built-in way to paginate a list Jekyll collection items on a page.,383857231,technical,This depends on the Markdown engine. Please ask  on Kramdown or CommonMark,This depends on the Markdown engine. Please ask  on Kramdown or CommonMark it would be great if there was a built-in way to paginate a list Jekyll collection items on a page.,Andrew Sipple,0,174,0.2328767123287671,1.0,0.2,0.06086956521739131,0,0.006756756756756757,0.9864864864864865,0.9932432432432432,0.013513513513513514
382,6948,384153347,civil,it would be nice if there was a built in pagniation that worked for both post and collection items.,383857231,technical,This depends on the Markdown engine. Please ask  on Kramdown or CommonMark,This depends on the Markdown engine. Please ask  on Kramdown or CommonMark it would be nice if there was a built in pagniation that worked for both post and collection items.,Andrew Sipple,0,174,0.22602739726027396,0.9705882352941176,0.2,0.06086956521739131,0,0.006756756756756757,0.9864864864864865,0.9932432432432432,0.013513513513513514
383,6948,385148351,civil,would like to see Nested Collections.,384651313,technical,"It always take some time to update to the latest version for services like GitHub Pages, Forestry, CloudCannon or Siteleaf because they need to run tests and adapt their tools. There's nothing Jekyll's core team can do about it.","It always take some time to update to the latest version for services like GitHub Pages, Forestry, CloudCannon or Siteleaf because they need to run tests and adapt their tools. There's nothing Jekyll's core team can do about it. would like to see Nested Collections.",Rituraj Achuthan,0,266,0.3561643835616438,1.0,0.2,0.21739130434782608,0,0.033783783783783786,0.9662162162162162,0.972972972972973,0.033783783783783786
384,6948,385313083,civil,I would like to see [reading metadata in separate files],385148351,civil,would like to see Nested Collections.,would like to see Nested Collections. I would like to see [reading metadata in separate files],None,0,94,0.13013698630136986,1.0,0.25,0.23478260869565218,0,0.0472972972972973,0.9527027027027027,0.9594594594594594,0.0472972972972973
385,6948,385857693,civil,I would like to see the tags of collections included in site.tags.,385407165,technical,"Great suggestion. I'll add a use case: - Create a collection of static image files - Add metadata (like alt text, captions, dimensions) in sidecar files - Loop through them to create a rich image gallery  Jekyll CMS services like Siteleaf could make great use of this feature. Siteleaf uploads static assets to an  uploads collection. cc sskylar","Great suggestion. I'll add a use case: - Create a collection of static image files - Add metadata (like alt text, captions, dimensions) in sidecar files - Loop through them to create a rich image gallery  Jekyll CMS services like Siteleaf could make great use of this feature. Siteleaf uploads static assets to an  uploads collection. cc sskylar I would like to see the tags of collections included in site.tags.",C. M. Helmer,0,412,0.547945205479452,1.0,0.16666666666666666,0.043478260869565216,0,0.05405405405405406,0.9391891891891891,0.9459459459459459,0.060810810810810814
386,6948,386622387,civil,build in support for content blocks and components,386162200,technical,Please please support for i18n. At least 2 languages. Many plug-ins break or don't work with ghpages.,Please please support for i18n. At least 2 languages. Many plug-ins break or don't work with ghpages. build in support for content blocks and components,Shivaji Varma Pusapati Venkata,0,152,0.19863013698630136,1.0,0.25,0.034782608695652174,0,0.07432432432432433,0.9256756756756757,0.9324324324324325,0.07432432432432433
387,6948,386685852,civil,I'd very much love to have native support for Coffeescript in much the same manner as Sass.,386652799,technical,Can you elaborate? Do you mean something like includes?,Can you elaborate? Do you mean something like includes? I'd very much love to have native support for Coffeescript in much the same manner as Sass.,Deleted user,0,147,0.2054794520547945,1.0,0.125,0.6173913043478261,0,0.07432432432432433,0.9256756756756757,0.9324324324324325,0.07432432432432433
388,6948,386769747,civil,"it would be great to have more interactions with github, like pulling profile information (contributions, avatar, ), releases data - and convert it for proper publication.",386685852,civil,I'd very much love to have native support for Coffeescript in much the same manner as Sass.,"I'd very much love to have native support for Coffeescript in much the same manner as Sass. it would be great to have more interactions with github, like pulling profile information (contributions, avatar, ), releases data - and convert it for proper publication.",-k,0,263,0.3493150684931507,1.0,0.1,0.6347826086956522,0,0.07432432432432433,0.918918918918919,0.9256756756756757,0.08108108108108109
389,6948,386803866,civil,I would like to see an automated tool like Webpack integrated into Jekyll to handle Sass and Javascript.,386800657,uncivil,(I) really love this ability to minimize comments on GitHub.. :sparkles:,(I) really love this ability to minimize comments on GitHub.. :sparkles: I would like to see an automated tool like Webpack integrated into Jekyll to handle Sass and Javascript.,Andrew Sipple,0,177,0.23972602739726026,1.0,0.25,0.1826086956521739,0,0.08108108108108109,0.918918918918919,0.9256756756756757,0.08108108108108109
390,6948,386843679,civil,I'd love to see Docker volume mounts work with Jekyll and Docker for Windows.,386833978,technical,A big reason for me when doing frontend work and the Sass folder has many nested folders and files Jekyll sass can be slow. I have found letting web pack handle the sass instead of Jekyll improves speed and developer happiness.,A big reason for me when doing frontend work and the Sass folder has many nested folders and files Jekyll sass can be slow. I have found letting web pack handle the sass instead of Jekyll improves speed and developer happiness. I'd love to see Docker volume mounts work with Jekyll and Docker for Windows.,Nick Janetakis,0,305,0.4041095890410959,1.0,0.07692307692307693,0.5043478260869565,0,0.08108108108108109,0.9121621621621622,0.918918918918919,0.08783783783783784
391,6948,387647384,civil,I would love to see an offically supported page generator from data files.,387239592,technical,"When I see the repo, I though GitHub pages. It has similarity between.  sidebar.md,  footer.md etc..","When I see the repo, I though GitHub pages. It has similarity between.  sidebar.md,  footer.md etc.. I would love to see an offically supported page generator from data files.",Nikolaus Kühn,0,175,0.23972602739726026,0.7777777777777778,0.05263157894736842,0.3391304347826087,0,0.10810810810810811,0.8918918918918919,0.8986486486486487,0.10810810810810811
392,6948,387878154,civil,Make internal linking easier.,387794045,technical,"I'd like an additional YAML file that defines site-wide variables so other programs can generate the file safely (instead of appending to  config.yml).  It could be better if we can have something like {% include vars.yml %} in  config.yml but I don't think it's necessary. Just allow loading extra variables from another file, even if the file name is hard-coded, would be enough.  A typical use case would be when I write a custom script that pre-processes some file and show in the information generated site with something like {{ site.my preprocessor.info }}. My current approach of appending to  config.yml would pollute the file. With another file enabled, I can keep my configuration file safe by ignoring the dedicated variable YML in .gitignore.","I'd like an additional YAML file that defines site-wide variables so other programs can generate the file safely (instead of appending to  config.yml).  It could be better if we can have something like {% include vars.yml %} in  config.yml but I don't think it's necessary. Just allow loading extra variables from another file, even if the file name is hard-coded, would be enough.  A typical use case would be when I write a custom script that pre-processes some file and show in the information generated site with something like {{ site.my preprocessor.info }}. My current approach of appending to  config.yml would pollute the file. With another file enabled, I can keep my configuration file safe by ignoring the dedicated variable YML in .gitignore. Make internal linking easier.",Oração Já,0,785,1.0,1.0,0.06666666666666667,0.7739130434782608,0,0.10810810810810811,0.8918918918918919,0.8986486486486487,0.11486486486486487
393,698,698,civil,Dont work with fb and google,624770342,technical,Thank you!,Thank you! Dont work with fb and google,,1,39,1.0,1.0,0.5,0.5,0,0.0,0.0,0.0,0.0
394,7240,7240,civil,This is not the level of security awareness I expect Microsoft to have.,514002915,technical,"It is annoying that Norton flags the metrics uploader, but at this time there is no solution that works for the team at this time.  The uploader cannot be qualified by the major anti-virus vendors because it is built on the end users machine and is not signed.  We have discussed fiddling with the implementation of the uploader, but have decided against it because we don't want to obfuscate the code.  Also tricks that may work now could end up backfiring later.  Making the metrics uploader opt-in rather than opt-out does not solve the anti-virus issue either, it only makes it less noticeable.  In response to your concerns of the collection of usage metrics, I refer you to the privacy policy","It is annoying that Norton flags the metrics uploader, but at this time there is no solution that works for the team at this time.  The uploader cannot be qualified by the major anti-virus vendors because it is built on the end users machine and is not signed.  We have discussed fiddling with the implementation of the uploader, but have decided against it because we don't want to obfuscate the code.  Also tricks that may work now could end up backfiring later.  Making the metrics uploader opt-in rather than opt-out does not solve the anti-virus issue either, it only makes it less noticeable.  In response to your concerns of the collection of usage metrics, I refer you to the privacy policy This is not the level of security awareness I expect Microsoft to have.",,1,770,0.9864864864864865,0.9864864864864865,0.06666666666666667,0.016666666666666666,0,0.0,0.0,0.0,0.0
395,7240,7240,civil,work with your security teams to get the uploader qualified by at least the major vendors,514002915,technical,"It is annoying that Norton flags the metrics uploader, but at this time there is no solution that works for the team at this time.  The uploader cannot be qualified by the major anti-virus vendors because it is built on the end users machine and is not signed.  We have discussed fiddling with the implementation of the uploader, but have decided against it because we don't want to obfuscate the code.  Also tricks that may work now could end up backfiring later.  Making the metrics uploader opt-in rather than opt-out does not solve the anti-virus issue either, it only makes it less noticeable.  In response to your concerns of the collection of usage metrics, I refer you to the privacy policy","It is annoying that Norton flags the metrics uploader, but at this time there is no solution that works for the team at this time.  The uploader cannot be qualified by the major anti-virus vendors because it is built on the end users machine and is not signed.  We have discussed fiddling with the implementation of the uploader, but have decided against it because we don't want to obfuscate the code.  Also tricks that may work now could end up backfiring later.  Making the metrics uploader opt-in rather than opt-out does not solve the anti-virus issue either, it only makes it less noticeable.  In response to your concerns of the collection of usage metrics, I refer you to the privacy policy work with your security teams to get the uploader qualified by at least the major vendors",,1,788,1.0,1.0,0.06666666666666667,0.016666666666666666,0,0.0,0.0,0.0,0.0
396,7432,450413054,civil,A company that does not understand the need of a full doc do not will offer a serious support in the long time,450398231,technical,"I don't see what is wrong with referring to a tutorial on another site? Yes the tutorial was paid for, but tutorials of that size take time to create. Maybe we could add some more detail on the points people are getting stuck on in the docs?","I don't see what is wrong with referring to a tutorial on another site? Yes the tutorial was paid for, but tutorials of that size take time to create. Maybe we could add some more detail on the points people are getting stuck on in the docs? A company that does not understand the need of a full doc do not will offer a serious support in the long time",Mirko Tebaldi,0,352,1.0,1.0,0.1111111111111111,0.043478260869565216,0,1.0,0.0,0.16666666666666666,0.8333333333333334
397,7432,450413054,civil,Close this issue,450398231,technical,"I don't see what is wrong with referring to a tutorial on another site? Yes the tutorial was paid for, but tutorials of that size take time to create. Maybe we could add some more detail on the points people are getting stuck on in the docs?","I don't see what is wrong with referring to a tutorial on another site? Yes the tutorial was paid for, but tutorials of that size take time to create. Maybe we could add some more detail on the points people are getting stuck on in the docs? Close this issue",Mirko Tebaldi,0,258,0.7333333333333333,0.7333333333333333,0.1111111111111111,0.043478260869565216,0,1.0,0.0,0.16666666666666666,0.8333333333333334
398,8019,626575842,civil,"It would be nice to at least give an explanation before just closing an issue, this way nothing will get resolved,",626574978,technical,"Yeah, that's the problem: I don't want to hardcode the path with permalinks, I just want to be able to adjust the file extension...","Yeah, that's the problem: I don't want to hardcode the path with permalinks, I just want to be able to adjust the file extension... It would be nice to at least give an explanation before just closing an issue, this way nothing will get resolved,",Julian Burner,0,246,1.0,1.0,0.5,0.5,0,1.0,0.0,0.0,0.1111111111111111
399,8441,735767301,civil,Wondering if Terminal users are mentally prepared to such amount of social activity in their lives.. switching from 0 social life to this directly might be... Overwhelming,735761737,uncivil,How have I been using Terminal without this feature for so long? I'm using plain old terminal until we have it!,How have I been using Terminal without this feature for so long? I'm using plain old terminal until we have it! Wondering if Terminal users are mentally prepared to such amount of social activity in their lives.. switching from 0 social life to this directly might be... Overwhelming,None,0,283,1.0,1.0,0.2,0.08823529411764706,0,0.0,0.0,1.0,1.0
400,8441,736227422,civil,"It's a fun-take and I wanted to upvote it for the fun part, but then I thought it may send the wrong message so I had to downvote it, just to not confuse newcomers. ,)",736213439,technical,I use Terminal to access Vim on WSL as my main editor,"I use Terminal to access Vim on WSL as my main editor It's a fun-take and I wanted to upvote it for the fun part, but then I thought it may send the wrong message so I had to downvote it, just to not confuse newcomers. ,)",None,0,221,0.9811320754716981,1.0,0.06666666666666667,0.23529411764705882,0,0.0,0.0,1.0,1.0
401,87328,87328,civil,"The removal of the santa hat, and kowtowing to a fake user, is incredibly offensive to me.",567628185,technical,Thanks for creating this issue. We think this issue is unactionable or unrelated to the goals of this project. Please follow our issue reporting guidelines. Happy Coding!,"Thanks for creating this issue. We think this issue is unactionable or unrelated to the goals of this project. Please follow our issue reporting guidelines. Happy Coding! The removal of the santa hat, and kowtowing to a fake user, is incredibly offensive to me.",,1,261,1.0,1.0,0.16666666666666666,0.16666666666666666,0,0.0,0.0,0.0,0.0
402,87339,87339,civil,"When I updated my VSCode, it was gone.",567642423,technical,Thanks for creating this issue. We think this issue is unactionable or unrelated to the goals of this project. Please follow our issue reporting guidelines. Happy Coding!,"Thanks for creating this issue. We think this issue is unactionable or unrelated to the goals of this project. Please follow our issue reporting guidelines. Happy Coding! When I updated my VSCode, it was gone.",,1,209,1.0,1.0,0.08333333333333333,0.06666666666666667,0,0.0,0.0,0.0,0.0
403,87341,567433703,civil,If you don't do it I'll feel sad and disappointed.,567431858,uncivil,"Please don't laugh. This is a serious issue for me. I want to force removal of the feature for everyone, because it hurts my feelings. And no, don't make a toggle for it. It would remind me that a death is still there, but not visible.","Please don't laugh. This is a serious issue for me. I want to force removal of the feature for everyone, because it hurts my feelings. And no, don't make a toggle for it. It would remind me that a death is still there, but not visible. If you don't do it I'll feel sad and disappointed.",Maciej Sawicki,0,286,1.0,1.0,0.125,0.225,0,0.0,0.0,0.0,0.0
404,87341,567461210,civil,I'm deeply sorry for my insensitivity.,567459470,uncivil,"Did you just say trans-parent? But it's ok, my conservative belifs can and even should be offended.","Did you just say trans-parent? But it's ok, my conservative belifs can and even should be offended. I'm deeply sorry for my insensitivity.",None,0,138,0.42028985507246375,1.0,0.25,0.075,0,0.0,0.0,0.0,0.0
405,87342,567440983,uncivil,Bring back the Santa's hat!,567440133,technical,"Two more things to add. Christian-Schiffer have something against santa hat and releats it to religion. Pardon me but he dosn't distinguish between Saint Nicholas that was bishop and had totally diffrent hat and Santa Claus from popular culture who have other hat. Besides his name ""Christian"" smells like some kind of religious agitation and I think he should remove his account or be baned by highter autorities using his own argumentation preented in issue #87268 . Should I create separate issue for that?","Two more things to add. Christian-Schiffer have something against santa hat and releats it to religion. Pardon me but he dosn't distinguish between Saint Nicholas that was bishop and had totally diffrent hat and Santa Claus from popular culture who have other hat. Besides his name ""Christian"" smells like some kind of religious agitation and I think he should remove his account or be baned by highter autorities using his own argumentation preented in issue #87268 . Should I create separate issue for that? Bring back the Santa's hat!",Marcin Gomulak,0,537,1.0,1.0,0.14285714285714285,0.7931034482758621,0,0.0,0.0,0.0,0.0
