,issue_id,comment_id,ahlaam_preprocessed_text,original_text,email_classification,author_name,is_first_author_thread,nr_characters,ratio_words_email_thread,position_comment_thread,is_last_comment,time_start_to_email,time_email_to_end,time_previous_to_email,time_email_to_next
586,94844,718241850,"This isn't how we have technical disagreements. No amount of technical correctness can make up for treating other people poorly, please don't repeat that behavior. I will close both of these PRs. I'm available via slack or email if more explanation is needed. (additional note: please seek assistance rather than escalating.) Instead, I've asked him to send a fix for the issue in question.","This isn't how we have technical disagreements. No amount of technical correctness can make up for treating other people poorly, please don't repeat that behavior. I will close both of these PRs. I'm available via slack or email if more explanation is needed. (additional note: please seek assistance rather than escalating.)  Instead, I've asked @caesarxuchao to send a fix for the issue in question.",not_technical,Daniel Smith,0,390,0.4540229885057471,0.03571428571428571,0,1.0,0.0,0.0,1.024390243902439
587,95898,718240989,"This isn't how we have technical disagreements. No amount of technical correctness can make up for treating other people poorly, please don't repeat that behavior. I will close both of these PRs. I'm available via slack or email if more explanation is needed. Instead, I've asked caesarxuchao to send a fix for the issue in question.","This isn't how we have technical disagreements. No amount of technical correctness can make up for treating other people poorly, please don't repeat that behavior. I will close both of these PRs. I'm available via slack or email if more explanation is needed.  Instead, I've asked @caesarxuchao to send a fix for the issue in question.",not_technical,Daniel Smith,0,333,0.5153846153846153,0.03333333333333333,0,1.0,0.0,0.0,2.0
588,37277,816918497,"This isn't the time nor place to have this debate with you once more. You're incorrect, and I don't appreciate trying to have the last word on this argument after I told you I don't wish to debate it.","> Which peer dep RFC are you referring to? (peer deps have always been semantically required)  This isn't the time nor place to have this debate with you once more.  > since it would have greatly fragmented the package ecosystem if many package authors had gotten the wrong idea and assumed peer deps were optional by default.  You're incorrect, and I don't appreciate trying to have the last word on this argument after I told you I don't wish to debate it.",not_technical,Maël Nison,0,200,0.2100456621004566,0.014925373134328358,0,0.7468354430379747,0.24050632911392406,0.25316455696202533,0.759493670886076
589,24294,394882214,"This issue doesn't provide the steps to reproduce, or the exact expectation you're looking for with the example provided. It would be much easier to understand if you simplified the example somewhat (remove the extra calls inside your auth service) and explained what you're actually looking for.  Also, I'm closing and locking this issue based on the Code of Conduct and the lack of respectful communication within this issue.  If the issue persists, please create a new issue with minimal reproduction, and explain exactly what to do to reproduce the issue you're having and the expected result.","This issue doesn't provide the steps to reproduce, or the exact expectation you're looking for with the example provided. It would be much easier to understand if you simplified the example somewhat (remove the extra calls inside your auth service) and explained what you're actually looking for.  Also, I'm closing and locking this issue based on the [Code of Conduct](https://github.com/angular/angular/blob/master/CODE_OF_CONDUCT.md) and the lack of respectful communication within this issue.  If the issue persists, please create a new issue with minimal reproduction, and explain exactly what to do to reproduce the issue you're having and the expected result.",not_technical,Jason Aden,0,597,0.6256983240223464,0.1,0,1.0,0.0,0.0,2.0
590,67,67,"This name is in use and should be changed imediately. Yes, I have seen the other issues. Yes, I am opening a new one because fuck you Microsoft.You are merely trying to cast a shadow on other, truly open source projects.","This name is in use and should be changed imediately. Yes, I have seen the other issues. Yes, I am opening a new one because fuck you Microsoft.You are merely trying to cast a shadow on other, truly open source projects.  https://itsfoss.com/microsoft-maui-kde-row/?fbclid=IwAR3lO4SDxw3H01YsuKZ9G5D2zc1K-OOpjInCKnnY5GBpqiAdnhqfXJGG_EI",not_technical,,1,220,0.9038461538461539,0.125,0,0.0,0.0,0.0,0.0
591,8441,735724029,This needs a kickstarter campaign,This needs a kickstarter campaign,not_technical,Ole Kristian Mørch-Storstein,0,33,0.026737967914438502,0.02,0,0.0,1.0,2.0,1.0
592,148,148,This project collects usage data and sends it to Microsoft. Please stop collecting MY data and remove telemetry from all your f**g Windows products.,This project collects usage data and sends it to Microsoft. Please stop collecting MY data and remove telemetry from all your f**g Windows products.,not_technical,,1,148,0.4264705882352941,0.05555555555555555,0,0.0,0.0,0.0,0.0
593,3231,622231930,"This really isn't cool, and the story about dynamic generators is really thin. You are shipping with a default config, and if a user removes a part of that config, re-adding it and not leaving any hints in the settings file how to disable your fancy ""dynamic generator"" is just a super user-hostile action.  Since you ship with a default config, you can be sure that it is  found  - because you shipped it that way. Getting rid of it was literally my first course of action on installing this software.  My next action was googling for ""wtfbshax why is this Azure rubbish coming back"" and, after reading this thread, my next action will be to get rid of this software immediately. Microsoft once again doesn't fail to disappoint.","This really isn't cool, and the story about dynamic generators is really thin. You are shipping with a default config, and if a user removes a part of that config, re-adding it and not leaving any hints in the settings file how to disable your fancy ""dynamic generator"" is just a super user-hostile action.  Since you ship with a default config, you can be sure that it is _found_ - because you shipped it that way. Getting rid of it was literally my first course of action on installing this software.  My next action was googling for ""wtfbshax why is this Azure rubbish coming back"" and, after reading this thread, my next action will be to get rid of this software immediately. Microsoft once again doesn't fail to disappoint.",not_technical,Martijn Dekkers,0,729,0.32450331125827814,0.08333333333333333,0,0.7665369649805448,0.23346303501945526,0.23735408560311283,0.7704280155642024
594,87392,87392,This Santa Hat situation is unacceptable. This is outrageous and humiliating. We demand apologies from microsoft and that the Hat be back! Merry Christmas!!!,This Santa Hat situation is unacceptable. This is outrageous and humiliating. We demand apologies from @microsoft and that the Hat be back!  Merry Christmas!!!,not_technical,,1,157,0.8571428571428571,0.3333333333333333,0,0.0,0.0,0.0,0.0
595,4803,373840402,Threatening to coremods shit because you haven't spent 10 mins looking into other solutions is not the way to get things added to forge.,Threatening to coremods shit because you haven't spent 10 mins looking into other solutions is not the way to get things added to forge.,not_technical,LexManos,0,136,0.07738095238095238,0.1111111111111111,0,0.0,0.0,0.0,0.0
596,87341,567458866,"To avoid being offended, please use the transparent perspicuous pellucid theme.","To avoid being offended, please use the ~~transparent~~ ~~perspicuous~~ pellucid theme.",not_technical,None,0,79,0.23214285714285715,0.06666666666666667,0,0.0,0.0,0.0,0.0
597,3808,133676255,"To be clear, these previous posters are saying that being somewhat comfortable with the Python language is a prerequisite to using scikit-learn. You have missed some quotes around a string. This shows great unfamiliarity with Python (and a characteristic of most programming languages), and scikit-learn is probably not the best place to start.","To be clear, these previous posters are saying that being somewhat comfortable with the Python language is a prerequisite to using scikit-learn. You have missed some quotes around a string. This shows great unfamiliarity with Python (and a characteristic of most programming languages), and scikit-learn is probably not the best place to start.  On 22 August 2015 at 18:04, MartinLion notifications@github.com wrote:  > On 22 Aug 2015 08:33, ""samira afzal"" notifications@github.com wrote: > > > HI all, > > I wrote the following code: > > > > import pandas as pd > > data= pd.read_csv(open(home/maxinet/Desktop/1.csv)) > > > > and i got this error: > > File """", line 2 > > data= pd.read_csv(open(home/maxinet/Desktop/1.csv)) > > ^ > > SyntaxError: invalid syntax > > > > could you plz guide me. > > I recommend you finding another tool where you can work with easily without > headache yourself with this particular one. This is what I did myself. > > Good luck > Martin > > > — > > Reply to this email directly or view it on GitHub. > > — > Reply to this email directly or view it on GitHub > https://github.com/scikit-learn/scikit-learn/issues/3808#issuecomment-133650026 > .",not_technical,Joel Nothman,0,344,0.09917355371900827,0.02702702702702703,0,0.3944223107569721,0.6042496679946879,0.6055776892430279,0.39575033200531207
598,42058,834740790,"To be fair, the 300hrs estimate was quite demotivating for me when I started.","To be fair, @jeremylt, the 300hrs estimate was quite demotivating for me when I started.",not_technical,Josh Knapp,0,77,0.23529411764705882,0.05263157894736842,0,0.0,0.0,0.0,0.0
599,16168,551988139,"to be honest, this response is borderline unacceptable and I don't even know what to reply. Wow.  Can someone reopen the issue?","@ohjames, to be honest, this response is borderline unacceptable and I don't even know what to reply. Wow.  Can someone reopen the issue?",not_technical,Filipe Madureira,0,127,0.26732673267326734,0.025,0,1.0,0.0,0.00909090909090909,0.990909090909091
600,3474,398276051,"Too bad that you do not consider this rude. If you are not willing to spend your time it is your right.  I let Gatling community know that Gatling exhibits strange behavior in the presence of other libraries, and you slandelle do not care.  It is OK too, it just not helpful to make false statements like: 'works for me' and 'you messed up writers' because you did not bother to run the repro-case following very simple instructions.","Too bad that you do not consider this rude, @slandelle . If you are not willing to spend your time it is your right.  I let Gatling community know that Gatling exhibits strange behavior in the presence of other libraries, and you @slandelle do not care.  It is OK too, it just not helpful to make false statements like: 'works for me' and 'you messed up writers' because you did not bother to run the repro-case following very simple instructions.",not_technical,Konstantin Ignatyev,0,433,0.7909090909090909,0.16666666666666666,0,1.0,0.0,0.5,0.5
601,22,176925038,"Try to push the cause in Seattle ,)","@keryell Try to push the cause in Seattle ,)",not_technical,None,0,35,0.06428571428571428,0.0018450184501845018,0,0.06721991701244813,0.9327800829875519,0.9336099585062241,0.06804979253112033
602,23337,381637584,Understood. Agreed. I will step away and unfollow understanding how my mouth often gets me in trouble.  Farewell and good luck to all of you,Understood. Agreed. I will step away and unfollow understanding how my mouth often gets me in trouble.  Farewell and good luck to all of you,not_technical,Acker Dawn Apple,0,140,0.05907172995780591,0.02702702702702703,0,1.0,0.0,0.25,1.25
603,35,631051737,"Unless you  actually  work for the companies involved, your opinion is probably negligible here.","> Unless MauiKit has a ™ on the name, I can't see how this is at all an issue.  Unless you _actually_ work for the companies involved, your opinion is probably negligible here.",not_technical,Uri Herrera,0,96,0.08205128205128205,0.0196078431372549,0,0.0,0.0,0.0,0.0
604,23914,776104527,"Unprofessional for Flutter team to have this issue for more than 1 year. It is just shows up the whole Google company style - quantity over quality. Can't wait cross-platform solution from Apple. It will be just different, as always later than Google, but just perfectly usable.  PLEASE PROVIDE SOLUTION to whole community ASAP or just put Flutter here","Unprofessional for Flutter team to have this issue for more than 1 year. It is just shows up the whole Google company style - quantity over quality. Can't wait cross-platform solution from Apple. It will be just different, as always later than Google, but just perfectly usable.  PLEASE PROVIDE SOLUTION to whole community ASAP or just put Flutter here https://killedbygoogle.com.",not_technical,Kirill,0,352,0.308411214953271,0.017543859649122806,0,0.6818181818181818,0.3181818181818182,0.36363636363636365,0.6818181818181818
605,87342,567440983,User Christian-Schiffer that created such awful request offended many users and Microsoft just standing there like nothing happened. Bring back the Santa's hat!,User Christian-Schiffer that created such awful request offended many users and Microsoft just standing there like nothing happened. Bring back the Santa's hat!,not_technical,Marcin Gomulak,0,160,0.25,0.07142857142857142,0,0.0,0.0,0.0,0.0
606,29482,548249893,"Visual Studio is a commercial product with a dedicated team on staff at Microsoft.  I'm not already familiar with Roslyn, nor do I have time to dive down that rabbit hole.  The people who's job it is to improve Visual Studio's user experience would be better equipped to fix this.","@CyrusNajmabadi, @sharwell  Visual Studio is a commercial product with a dedicated team on staff at Microsoft.  I'm not already familiar with Roslyn, nor do I have time to dive down that rabbit hole.  The people who's job it is to improve Visual Studio's user experience would be better equipped to fix this.",not_technical,Adrian,0,280,0.14882506527415143,0.022222222222222223,0,0.9976958525345622,0.002304147465437788,0.004608294930875576,0.9746543778801844
607,3580,432548687,"We are really sorry to hear this. We sincerely hope you will continue to use Gatling. As we explained to you earlier, our team spends time on both projects: our open-source solution and our Enterprise solution, Gatling FrontLine. The way we decided to split our R&D is as follows: Everything related to Gatling itself, like new support protocols, will be open-sourced (eg. HTTP/2, closed workload model and new feeders features in our latest release), On the other hand, everything related to reporting and automation features is in the scope of Gatling FrontLine. Please note that our Enterprise version helps develop both projects and have a team of 7 full-time employees. We hope you understand. Anyway, we would gladly continue this talk with you, feel free to contact us directly. We will now close this thread. Best regards","We are really sorry to hear this. We sincerely hope you will continue to use Gatling. As we explained to you earlier, our team spends time on both projects: our open-source solution and our Enterprise solution, Gatling FrontLine. The way we decided to split our R&D is as follows: Everything related to Gatling itself, like new support protocols, will be open-sourced (eg. HTTP/2, closed workload model and new feeders features in our latest release), On the other hand, everything related to reporting and automation features is in the scope of Gatling FrontLine. Please note that our Enterprise version helps develop both projects and have a team of 7 full-time employees. We hope you understand. Anyway, we would gladly continue this talk with you, feel free to contact us directly. We will now close this thread. Best regards",not_technical,Paul-Henri Pillet,0,829,1.0,0.25,0,0.0,0.0,0.0,0.0
608,1200,224983284,"We have a strong need to run .NET/WCF on Linux, so please add this to the road map!  We have invested heavily in WCF over the past decade and would hate to give up all the WCF benefits others have listed so well just because this was passed over by .NET Core.  We use most features and benefit greatly from being able to customize/extend the framework to suit our needs, such as custom message broker support (alternatives to MSMQ).","We have a strong need to run .NET/WCF on Linux, so please add this to the road map!  We have invested heavily in WCF over the past decade and would hate to give up all the WCF benefits others have listed so well just because this was passed over by .NET Core.  We use most features and benefit greatly from being able to customize/extend the framework to suit our needs, such as custom message broker support (alternatives to MSMQ).",not_technical,Holt Hopkins,0,432,0.21287128712871287,0.0037735849056603774,0,0.025252525252525252,0.9747474747474747,0.9764309764309764,0.026936026936026935
609,26489,702292278,"We need a new free option, this is a core component and cannot be outsourced to 3rd party companies.  **THIS IS TOO CRITICAL**","We need a new free option, this is a core component and cannot be outsourced to 3rd party companies.  **THIS IS TOO CRITICAL**",not_technical,None,0,126,0.14492753623188406,0.021739130434782608,0,0.0,1.0,1.5,0.5
610,3808,160153930,"We should reference it. But I don't see this as tutorial material because it is outside the scope of scikit-learn. We can only give pointers  That's an answer that the users really don't want to hear, because there point of view is that they have a lump of data and they want it inside scikit-learn. The answer is: this is not a problem that scikit-learn solves, go see pandas if you have CSV, scikit-image if you have images, database connectors (SQLAlchemy?) if you work on databases...  I guess that we should have a sentence like this in the tutorial, where you reference, with pointers.  As a side note, the kind of errors hit by the users on the thread of this issue (lack of basic knowledge of Python for instance) tells me that we cannot solve their problem. They need to go to entry-level tutorials on Python, and get a bigger picture. Maybe we should make sure that we give pointers to these in the right spots, eg early on in the tutorial.","> should we instead add as a section in the tutorial here?  We should reference it. But I don't see this as tutorial material because it is outside the scope of scikit-learn. We can only give pointers  That's an answer that the users really don't want to hear, because there point of view is that they have a lump of data and they want it inside scikit-learn. The answer is: this is not a problem that scikit-learn solves, go see pandas if you have CSV, scikit-image if you have images, database connectors (SQLAlchemy?) if you work on databases...  I guess that we should have a sentence like this in the tutorial, where you reference, with pointers.  As a side note, the kind of errors hit by the users on the thread of this issue (lack of basic knowledge of Python for instance) tells me that we cannot solve their problem. They need to go to entry-level tutorials on Python, and get a bigger picture. Maybe we should make sure that we give pointers to these in the right spots, eg early on in the tutorial.",not_technical,Gael Varoquaux,0,950,0.3305785123966942,0.02702702702702703,0,0.5232403718459495,0.4754316069057105,0.4767596281540505,0.5245683930942895
611,87348,567456773,"We should stop using git as version control for vscode too.  One time a random person told me to git good and since then, git is extremely offensive to me.","We should stop using git as version control for vscode too.  One time a random person told me to “git good” and since then, “git” is extremely offensive to me.",not_technical,Rishabh Bhatnagar,0,157,1.0,0.05,0,0.0,0.0,0.0,0.0
612,3808,160203689,"we understand your eagerness to solve your problem, and your frustration when it is not solved.  However, you seem quite misinformed about what is scikit-learn, how it works, and how the project is developed. Therefore, I would like to make some points clear for you. As you can see from, scikit-learn is a community effort that is developed by a team of volunteers, mostly on their free time. Gal is one of the creators of the project and its current leader: scikit-learn would certainly not be the same without his contribution (the same for other volunteers), and he certainly did not deserve your dismissive words.  What I would like to emphasize is that there is no such thing as a scikit-learn ""product"", or scikit-learn ""staff"" (only a handful of people have worked full time on the project). You mention ""we as users are customers"", but how much are you paying for using scikit-learn? Despite the important development cost, users get scikit-learn for free (and of course that's how it's intended to be). In fact, the development of the project relies on a fragile alchemy: users' needs being a top priority for developers, and users reporting bugs and concerns in the most positive way. The kind of ""ranting"" that you wrote can be very discouraging for developers, who contribute their free time and their expertise just because they believe that scikit-learn is a useful tool for the community. Some prominent developers stopped contributing to open-source software precisely because of such ""customer-like attitude"" of a few people underlining only shortcomings, and dismissing the huge development efforts. Please try to see the bright side as well: you received advice and comments from a lot of people, I'm sure that there was something for you to learn out of it, even if it did not solve your problem.  Also, although users' needs are indeed a top priority of scikit-learn (it has an amazing documentation, of which most scientific Python packages can be jealous!), each software addresses a well-targeted niche of users, and it is just normal that scikit-learn cannot fit all users. For example, it is preferable to use scikit-learn with already a good knowledge of Scientific Python. So, I'm really glad that you found a package that suited your needs better, but please also acknowledge the time and good will that people gave away when answering you.  So, folks, let's all show some good will and keep a constructive dialog. That's how the project we love will keep on rocking!","Hello @MartinLion ,  we understand your eagerness to solve your problem, and your frustration when it is not solved.  However, you seem quite misinformed about what is scikit-learn, how it works, and how the project is developed. Therefore, I would like to make some points clear for you. As you can see from http://scikit-learn.org/stable/about.html, scikit-learn is a community effort that is developed by a team of volunteers, mostly on their free time. Gaël is one of the creators of the project and its current leader: scikit-learn would certainly not be the same without his contribution (the same for other volunteers), and he certainly did not deserve your dismissive words.  What I would like to emphasize is that there is no such thing as a scikit-learn ""product"", or scikit-learn ""staff"" (only a handful of people have worked full time on the project). You mention ""we as users are customers"", but how much are you paying for using scikit-learn? Despite the important development cost, users get scikit-learn for free (and of course that's how it's intended to be). In fact, the development of the project relies on a fragile alchemy: users' needs being a top priority for developers, and users reporting bugs and concerns in the most positive way. The kind of ""ranting"" that you wrote can be very discouraging for developers, who contribute their free time and their expertise just because they believe that scikit-learn is a useful tool for the community. Some prominent developers stopped contributing to open-source software precisely because of such ""customer-like attitude"" of a few people underlining only shortcomings, and dismissing the huge development efforts. Please try to see the bright side as well: you received advice and comments from a lot of people, I'm sure that there was something for you to learn out of it, even if it did not solve your problem.  Also, although users' needs are indeed a top priority of scikit-learn (it has an amazing documentation, of which most scientific Python packages can be jealous!), each software addresses a well-targeted niche of users, and it is just normal that scikit-learn cannot fit all users. For example, it is preferable to use scikit-learn with already a good knowledge of Scientific Python. So, I'm really glad that you found a package that suited your needs better, but please also acknowledge the time and good will that people gave away when answering you.  So, folks, let's all show some good will and keep a constructive dialog. That's how the project we love will keep on rocking!",not_technical,Emmanuelle Gouillart,0,2497,0.8115702479338843,0.02702702702702703,0,0.5232403718459495,0.4754316069057105,0.4767596281540505,0.5245683930942895
613,32315,531871579,"We would appreciate a python 32bit fix, some distros install python 32 bit by default and there's no way around it","We would appreciate a python 32bit fix, some distros install python 32 bit by default and there's no way around it",not_technical,None,0,114,0.25555555555555554,0.0625,0,0.7777777777777778,0.1111111111111111,0.2222222222222222,0.7777777777777778
614,26489,702360106,we'll make an announcement when ready,"@citizenmatt ""we'll make an announcement when ready""",not_technical,Barry Dorrans,0,37,0.033816425120772944,0.021739130434782608,0,0.0,1.0,1.5,0.5
615,26489,703266718,"We're done here and I'm locking the issue. Some of you were hopping over the line, some of you hopped over it, sprinted in the wrong direction and then threw things from 2.7 miles past the line. In any case, this is not the venue to discuss Duende's pricing, what open source means, and whether Microsoft should produce everything and kill off the .NET open source ecosystem in the process. After all, one of the reasons we went with Identity Server in the first place was the community reaction to our suggestion we produced a simple authorization service, and the loud and clear message we shouldn't try to reinvent something that already had a good open source solution.  Once .NET 5 is done and dusted I'm sure we'll have senior msft folks come up with an appropriate venue for a wider discussion over some of the issues. I will remind all of you we have a code of conduct.","We're done here and I'm locking the issue. Some of you were hopping over the line, some of you hopped over it, sprinted in the wrong direction and then threw things from 2.7 miles past the line.  In any case, this is not the venue to discuss Duende's pricing, what open source means, and whether Microsoft should produce everything and kill off the .NET open source ecosystem in the process. After all, one of the reasons we went with Identity Server in the first place was the community reaction to our suggestion we produced a simple authorization service, and the loud and clear message we shouldn't try to reinvent something that already had a good open source solution.  Once .NET 5 is done and dusted I'm sure we'll have senior msft folks come up with an appropriate venue for a wider discussion over some of the issues  I will remind all of you we have a [code of conduct](https://dotnetfoundation.org/about/code-of-conduct).",not_technical,Barry Dorrans,0,877,0.8599033816425121,0.021739130434782608,0,1.0,0.0,0.0,1.5
616,29205,723257917,"We've discussed this issue quite a bit. We the Angular team, strongly believe in building an inclusive community where everyone feels welcome, and we see how especially ng-repeat could be problematic in certain scenarios. It was never our intention. ""ng"" simply stands for a*NG*ular - the two characters in the middle of the name. And the name Angular has its roots in angle brackets that are the key part of HTML syntax that Angular uses. After reviewing the current names of APIs that are prefixed with ng we concluded that ng-repeat was the only one that stood out as potentially problematic. Fortunately, the latest versions of Angular use ngFor instead of  ng-repeat. ng-repeat is no longer used by Angular and was deprecated along with AngularJS a few years ago, so this api is no longer used in new development. For these reasons, we will not make any changes in our current APIs, but we will be very mindful of this problem when creating future APIs. Thank you for bringing it to our attention.","We've discussed this issue quite a bit. We the Angular team, strongly believe in building an inclusive community where everyone feels welcome, and we see how especially ng-repeat could be problematic in certain scenarios. It was never our intention.  ""ng"" simply stands for a*NG*ular - the two characters in the middle of the name. And the name Angular has its roots in angle brackets that are the key part of HTML syntax that Angular uses.  After reviewing the current names of APIs that are prefixed with ng we concluded that ng-repeat was the only one that stood out as potentially problematic. Fortunately, the latest versions of Angular use [ngFor](https://angular.io/api/common/NgForOf) instead of  ng-repeat. ng-repeat is no longer used by Angular and was deprecated along with AngularJS a few years ago, so this api is no longer used in new development.  For these reasons, we will not make any changes in our current APIs, but we will be very mindful of this problem when creating future APIs. Thank you for bringing it to our attention.",not_technical,Igor Minar,0,1002,0.4260869565217391,0.14285714285714285,0,1.0,0.0,0.0,1.0
617,22196,377612742,Well done! It worked nicely for me. Thanks!,"Well done, @IdanCo ! It worked nicely for me. Thanks!",not_technical,Marcos Leonel,0,43,0.03038674033149171,0.037037037037037035,0,0.9818652849740933,0.015544041450777202,0.018134715025906734,0.9844559585492227
618,13762,442080707,"Well I didn't feel of this as being a heated discussion. So excuse me if this is how you felt. Anyway, it is nice to know now that you have realized it was a bad move and deleted the comment. However, I quoted the whole part not a selected one as you suggest.  And I do not think that looking for help in other contributors was inappropriate in that case as you clearly didn't want to take care of this issue. And now you make another comment in a similar style ˜ :  Do you really wonder why I don't want to spend any more time helping you? Seriously, have I done something to you?","Well I didn't feel of this as being a heated discussion. So excuse me if this is how you felt. Anyway, it is nice to know now that you have realized it was a bad move and deleted the comment. However, I quoted the whole part not a selected one as you suggest.  And I do not think that looking for help in other contributors was inappropriate in that case as you clearly didn't want to take care of this issue.  And now you make another comment in a similar style 😞 : > Do you really wonder why I don't want to spend any more time helping you?  Seriously, have I done something to you?",not_technical,Skoti,0,581,0.2644628099173554,0.034482758620689655,0,0.025,0.95,0.975,0.05
619,68763,616246953,"Well I'm having trouble making a reproducer for this. Unfortunately I can't easily attempt to reproduce this on the same hardware where I first experienced the problem because my company network heavily restricts Internet access from my development environment. So I've been trying to reproduce on my home computer, but am only getting essentially identical results between 2.9.5 and 2.9.6. One difference between my work and home environments is that the work env has HOME mounted over NFS, so I wonder if that has something to do with it. Otherwise, I'm not sure.","Well I'm having trouble making a reproducer for this. Unfortunately I can't easily attempt to reproduce this on the same hardware where I first experienced the problem because my company network heavily restricts Internet access from my development environment. So I've been trying to reproduce on my home computer, but am only getting essentially identical results between 2.9.5 and 2.9.6. One difference between my work and home environments is that the work env has $HOME mounted over NFS, so I wonder if that has something to do with it. Otherwise, I'm not sure.",not_technical,Kenyon Ralph,0,565,1.0,0.05263157894736842,0,0.07913669064748201,0.9136690647482014,0.920863309352518,0.07913669064748201
620,22196,375061317,"Well, I'm not a Webpack guru myself, and I'm glad you sorted it out, but just gonna mention that my setup is importing the individual bootstrap.js pieces (so that you can select only the necessary ones), and you are importing the whole package. Which might ofc be fine for you  Just sayin'","Well, I’m not a Webpack guru myself, and I’m glad you sorted it out, but just gonna mention that my setup is importing the individual bootstrap.js pieces (so that you can select only the necessary ones), and you are importing the whole package. Which might ofc be fine for you…  Just sayin’  Take care, Petr  On 21. 3. 2018 16:58 +0000, Connel Hooley <notifications@github.com>, wrote: > Update: I fixed my issue by using: > import ""bootstrap/dist/js/bootstrap.js > Apart from that the docs were enough for me to get going personally. > — > You are receiving this because you commented. > Reply to this email directly, view it on GitHub, or mute the thread.",not_technical,Petr Pacas,0,289,0.17403314917127072,0.037037037037037035,0,0.9585492227979274,0.038860103626943004,0.04145077720207254,0.961139896373057
621,37113,716063997,"Well, I'm sorry for having been slightly edgy due to the total irrelevance of that statement with which he accompanies the news that he unblocked me.  I care to repeat that Brian should argue his case from a position of hands on, mature knowledge rather than having us collect that for him and demanding his proposal be accepted unmodified and that none of us is in a better position than to test and evaluate the suitability of including the proposal of porting canonicalize unmodified into the go standard library for Windows than he himself and the company he works for. Further I can only repeat my previous arguments and fix the oversight of not mentioning the obvious - that Eval Symlinks is implemented with Get Final Path Name By Handle and that some of the problems even mentioned in this issue will be exactly the same with canonicalize for this reason.","Well, I'm sorry for having been slightly edgy due to the total irrelevance of that statement with which he accompanies the news that he unblocked me.  I care to repeat that Brian should argue his case from a position of hands on, mature knowledge rather than having us collect that for him and demanding his proposal be accepted unmodified and that none of us is in a better position than to test and evaluate the suitability of including the proposal of porting `canonicalize` unmodified into the go standard library for Windows than he himself and the company he works for. Further I can only repeat my previous arguments and fix the oversight of not mentioning the obvious - that `EvalSymlinks` is implemented with `GetFinalPathNameByHandle` and that some of the problems even [mentioned in this issue](https://github.com/golang/go/issues/37113#issuecomment-649678172) will be exactly the same with `canonicalize` for this reason.",not_technical,Eric,0,863,0.6652542372881356,0.012658227848101266,0,0.9961685823754789,0.0,0.0038314176245210726,1.0
622,13762,442069883,"Well, now I am wishing you good luck in your search for a solution. I am not interested in spending more time on this.  Great attitude janpio, especially as a  fastlane  collaborator. Why not say it in here publicly? So instead of having a discussion and providing a counter example or presenting **any** reasoning why something would not be implemented, you are just discouraging people from helping  fastlane ... Is that what you guys do in here?","> Well, now I am wishing you good luck in your search for a solution. I am not interested in spending more time on this.  Great attitude @janpio, especially as a _fastlane_ collaborator. Why not say it in here publicly? So instead of having a discussion and providing a counter example or presenting **any** reasoning why something would not be implemented, you are just discouraging people from helping _fastlane_... Is that what you guys do in here? @joshdholtz, @mfurtak, @hjanuschka, @AliSoftware @milch @revolter",not_technical,Skoti,0,448,0.18388429752066116,0.034482758620689655,0,0.025,0.95,0.975,0.05
